id,t_deadline_us,t_pub_us,published
2861,36902910677,36902911959,1
2862,36902927344,36902928595,1
2863,36902944010,36902945485,1
2864,36902960677,36902961949,1
2865,36902977344,36902978590,1
2866,36902994010,36902995300,1
2867,36903010677,36903012025,1
2868,36903027344,36903028740,1
2869,36903044010,36903045342,1
2870,36903060677,36903062774,1
2871,36903077344,36903078751,1
2872,36903094010,36903095252,1
2873,36903110677,36903111937,1
2874,36903127344,36903128597,1
2875,36903144010,36903145464,1
2876,36903160677,36903161941,1
2877,36903177344,36903178657,1
2878,36903194010,36903195447,1
2879,36903210677,36903211975,1
2880,36903227344,36903228630,1
2881,36903244010,36903245346,1
2882,36903260677,36903261973,1
2883,36903277344,36903278772,1
2884,36903294010,36903295332,1
2885,36903310677,36903311952,1
2886,36903327344,36903328734,1
2887,36903344010,36903345356,1
2888,36903360677,36903361932,1
2889,36903377344,36903378605,1
2890,36903394010,36903395257,1
2891,36903410677,36903411939,1
2892,36903427344,36903428793,1
2893,36903444010,36903445296,1
2894,36903460677,36903461954,1
2895,36903477344,36903478613,1
2896,36903494010,36903495262,1
2897,36903510677,36903511952,1
2898,36903527344,36903528635,1
2899,36903544010,36903545469,1
2900,36903560677,36903561983,1
2901,36903577344,36903578651,1
2902,36903594010,36903595370,1
2903,36903610677,36903612102,1
2904,36903627344,36903628737,1
2905,36903644010,36903645380,1
2906,36903660677,36903662747,1
2907,36903677344,36903679330,1
2908,36903694010,36903695476,1
2909,36903710677,36903711972,1
2910,36903727344,36903728593,1
2911,36903744010,36903745268,1
2912,36903760677,36903761989,1
2913,36903777344,36903778727,1
2914,36903794010,36903795598,1
2915,36903810677,36903811958,1
2916,36903827344,36903828590,1
2917,36903844010,36903845339,1
2918,36903860677,36903861956,1
2919,36903877344,36903878595,1
2920,36903894010,36903895336,1
2921,36903910677,36903911964,1
2922,36903927344,36903928916,1
2923,36903944010,36903945259,1
2924,36903960677,36903961904,1
2925,36903977344,36903978563,1
2926,36903994010,36903995230,1
2927,36904010677,36904012002,1
2928,36904027344,36904028576,1
2929,36904044010,36904045272,1
2930,36904060677,36904061906,1
2931,36904077344,36904078581,1
2932,36904094010,36904095236,1
2933,36904110677,36904111920,1
2934,36904127344,36904128591,1
2935,36904144010,36904145480,1
2936,36904160677,36904161959,1
2937,36904177344,36904178594,1
2938,36904194010,36904196173,1
2939,36904210677,36904212093,1
2940,36904227344,36904228572,1
2941,36904244010,36904245410,1
2942,36904260677,36904262077,1
2943,36904277344,36904278614,1
2944,36904294010,36904295415,1
2945,36904310677,36904312080,1
2946,36904327344,36904328630,1
2947,36904344010,36904345410,1
2948,36904360677,36904362002,1
2949,36904377344,36904378705,1
2950,36904394010,36904395495,1
2951,36904410677,36904411942,1
2952,36904427344,36904428585,1
2953,36904444010,36904445242,1
2954,36904460677,36904461905,1
2955,36904477344,36904478566,1
2956,36904494010,36904495261,1
2957,36904510677,36904512122,1
2958,36904527344,36904528635,1
2959,36904544010,36904545275,1
2960,36904560677,36904561930,1
2961,36904577344,36904578612,1
2962,36904594010,36904595277,1
2963,36904610677,36904612033,1
2964,36904627344,36904628960,1
2965,36904644010,36904645341,1
2966,36904660677,36904662003,1
2967,36904677344,36904678859,1
2968,36904694010,36904695368,1
2969,36904710677,36904712010,1
2970,36904727344,36904728891,1
2971,36904744010,36904745375,1
2972,36904760677,36904761913,1
2973,36904777344,36904778563,1
2974,36904794010,36904795259,1
2975,36904810677,36904811898,1
2976,36904827344,36904828567,1
2977,36904844010,36904845362,1
2978,36904860677,36904862717,1
2979,36904877344,36904878863,1
2980,36904894010,36904895640,1
2981,36904910677,36904912326,1
2982,36904927344,36904928710,1
2983,36904944010,36904945279,1
2984,36904960677,36904961924,1
2985,36904977344,36904978734,1
2986,36904994010,36904995443,1
2987,36905010677,36905011984,1
2988,36905027344,36905028577,1
2989,36905044010,36905045265,1
2990,36905060677,36905061953,1
2991,36905077344,36905078571,1
2992,36905094010,36905095262,1
2993,36905110677,36905112117,1
2994,36905127344,36905128577,1
2995,36905144010,36905145450,1
2996,36905160677,36905161911,1
2997,36905177344,36905178576,1
2998,36905194010,36905195508,1
2999,36905210677,36905211920,1
3000,36905227344,36905228586,1
3001,36905244010,36905245444,1
3002,36905260677,36905261913,1
3003,36905277344,36905278752,1
3004,36905294010,36905295440,1
3005,36905310677,36905311914,1
3006,36905327344,36905328574,1
3007,36905344010,36905345447,1
3008,36905360677,36905362086,1
3009,36905377344,36905378613,1
3010,36905394010,36905395432,1
3011,36905410677,36905411925,1
3012,36905427344,36905428581,1
3013,36905444010,36905445419,1
3014,36905460677,36905461899,1
3015,36905477344,36905478588,1
3016,36905494010,36905495415,1
3017,36905510677,36905511923,1
3018,36905527344,36905528721,1
3019,36905544010,36905545477,1
3020,36905560677,36905561930,1
3021,36905577344,36905578587,1
3022,36905594010,36905595427,1
3023,36905610677,36905611933,1
3024,36905627344,36905628567,1
3025,36905644010,36905645445,1
3026,36905660677,36905661928,1
3027,36905677344,36905678925,1
3028,36905694010,36905695423,1
3029,36905710677,36905712094,1
3030,36905727344,36905728746,1
3031,36905744010,36905745436,1
3032,36905760677,36905761922,1
3033,36905777344,36905778611,1
3034,36905794010,36905795434,1
3035,36905810677,36905812163,1
3036,36905827344,36905828588,1
3037,36905844010,36905845457,1
3038,36905860677,36905862049,1
3039,36905877344,36905878611,1
3040,36905894010,36905895425,1
3041,36905910677,36905911938,1
3042,36905927344,36905928586,1
3043,36905944010,36905945430,1
3044,36905960677,36905962184,1
3045,36905977344,36905978610,1
3046,36905994010,36905995544,1
3047,36906010677,36906012042,1
3048,36906027344,36906028595,1
3049,36906044010,36906045292,1
3050,36906060677,36906061965,1
3051,36906077344,36906078918,1
3052,36906094010,36906095314,1
3053,36906110677,36906111972,1
3054,36906127344,36906128607,1
3055,36906144010,36906145315,1
3056,36906160677,36906161920,1
3057,36906177344,36906178625,1
3058,36906194010,36906195283,1
3059,36906210677,36906211998,1
3060,36906227344,36906228592,1
3061,36906244010,36906245306,1
3062,36906260677,36906262006,1
3063,36906277344,36906278604,1
3064,36906294010,36906295326,1
3065,36906310677,36906312110,1
3066,36906327344,36906328763,1
3067,36906344010,36906345272,1
3068,36906360677,36906361999,1
3069,36906377344,36906378677,1
3070,36906394010,36906395465,1
3071,36906410677,36906412098,1
3072,36906427344,36906428890,1
3073,36906444010,36906445378,1
3074,36906460677,36906461938,1
3075,36906477344,36906478589,1
3076,36906494010,36906495263,1
3077,36906510677,36906511936,1
3078,36906527344,36906528596,1
3079,36906544010,36906545451,1
3080,36906560677,36906561954,1
3081,36906577344,36906578655,1
3082,36906594010,36906595303,1
3083,36906610677,36906611966,1
3084,36906627344,36906628583,1
3085,36906644010,36906645266,1
3086,36906660677,36906662153,1
3087,36906677344,36906678766,1
3088,36906694010,36906695280,1
3089,36906710677,36906711921,1
3090,36906727344,36906728597,1
3091,36906744010,36906745270,1
3092,36906760677,36906761929,1
3093,36906777344,36906778741,1
3094,36906794010,36906795449,1
3095,36906810677,36906811934,1
3096,36906827344,36906828606,1
3097,36906844010,36906846048,1
3098,36906860677,36906862075,1
3099,36906877344,36906878633,1
3100,36906894010,36906895264,1
3101,36906910677,36906911922,1
3102,36906927344,36906928705,1
3103,36906944010,36906945460,1
3104,36906960677,36906962146,1
3105,36906977344,36906978974,1
3106,36906994010,36906995492,1
3107,36907010677,36907012181,1
3108,36907027344,36907028874,1
3109,36907044010,36907045305,1
3110,36907060677,36907062003,1
3111,36907077344,36907078610,1
3112,36907094010,36907095264,1
3113,36907110677,36907111942,1
3114,36907127344,36907128578,1
3115,36907144010,36907145526,1
3116,36907160677,36907161953,1
3117,36907177344,36907178600,1
3118,36907194010,36907195270,1
3119,36907210677,36907211970,1
3120,36907227344,36907228591,1
3121,36907244010,36907245263,1
3122,36907260677,36907262126,1
3123,36907277344,36907278610,1
3124,36907294010,36907295309,1
3125,36907310677,36907311935,1
3126,36907327344,36907328609,1
3127,36907344010,36907345252,1
3128,36907360677,36907361914,1
3129,36907377344,36907378824,1
3130,36907394010,36907395426,1
3131,36907410677,36907412084,1
3132,36907427344,36907428595,1
3133,36907444010,36907445325,1
3134,36907460677,36907461928,1
3135,36907477344,36907478596,1
3136,36907494010,36907495329,1
3137,36907510677,36907512134,1
3138,36907527344,36907528605,1
3139,36907544010,36907545261,1
3140,36907560677,36907561926,1
3141,36907577344,36907578596,1
3142,36907594010,36907595249,1
3143,36907610677,36907611991,1
3144,36907627344,36907628609,1
3145,36907644010,36907645256,1
3146,36907660677,36907661930,1
3147,36907677344,36907678766,1
3148,36907694010,36907695253,1
3149,36907710677,36907711914,1
3150,36907727344,36907728579,1
3151,36907744010,36907745449,1
3152,36907760677,36907761932,1
3153,36907777344,36907778611,1
3154,36907794010,36907795285,1
3155,36907810677,36907811933,1
3156,36907827344,36907828580,1
3157,36907844010,36907845293,1
3158,36907860677,36907862093,1
3159,36907877344,36907878645,1
3160,36907894010,36907895287,1
3161,36907910677,36907912104,1
3162,36907927344,36907928610,1
3163,36907944010,36907945276,1
3164,36907960677,36907961912,1
3165,36907977344,36907978707,1
3166,36907994010,36907995432,1
3167,36908010677,36908012062,1
3168,36908027344,36908028593,1
3169,36908044010,36908045255,1
3170,36908060677,36908061934,1
3171,36908077344,36908078600,1
3172,36908094010,36908095317,1
3173,36908110677,36908112207,1
3174,36908127344,36908128580,1
3175,36908144010,36908145279,1
3176,36908160677,36908161922,1
3177,36908177344,36908178580,1
3178,36908194010,36908195259,1
3179,36908210677,36908211953,1
3180,36908227344,36908228782,1
3181,36908244010,36908245292,1
3182,36908260677,36908261926,1
3183,36908277344,36908278601,1
3184,36908294010,36908295333,1
3185,36908310677,36908311930,1
3186,36908327344,36908328610,1
3187,36908344010,36908345304,1
3188,36908360677,36908361915,1
3189,36908377344,36908378630,1
3190,36908394010,36908395265,1
3191,36908410677,36908411938,1
3192,36908427344,36908428589,1
3193,36908444010,36908445479,1
3194,36908460677,36908462149,1
3195,36908477344,36908478699,1
3196,36908494010,36908495342,1
3197,36908510677,36908512160,1
3198,36908527344,36908528705,1
3199,36908544010,36908545285,1
3200,36908560677,36908561978,1
3201,36908577344,36908578711,1
3202,36908594010,36908595404,1
3203,36908610677,36908611961,1
3204,36908627344,36908628655,1
3205,36908644010,36908645247,1
3206,36908660677,36908661942,1
3207,36908677344,36908678813,1
3208,36908694010,36908695342,1
3209,36908710677,36908712134,1
3210,36908727344,36908728579,1
3211,36908744010,36908745290,1
3212,36908760677,36908761943,1
3213,36908777344,36908778592,1
3214,36908794010,36908795344,1
3215,36908810677,36908811955,1
3216,36908827344,36908828608,1
3217,36908844010,36908845529,1
3218,36908860677,36908861941,1
3219,36908877344,36908878612,1
3220,36908894010,36908895254,1
3221,36908910677,36908911928,1
3222,36908927344,36908928581,1
3223,36908944010,36908945453,1
3224,36908960677,36908961916,1
3225,36908977344,36908978763,1
3226,36908994010,36908995267,1
3227,36909010677,36909012045,1
3228,36909027344,36909028784,1
3229,36909044010,36909045406,1
3230,36909060677,36909062177,1
3231,36909077344,36909078867,1
3232,36909094010,36909095457,1
3233,36909110677,36909111988,1
3234,36909127344,36909128646,1
3235,36909144010,36909145281,1
3236,36909160677,36909161940,1
3237,36909177344,36909178721,1
3238,36909194010,36909195451,1
3239,36909210677,36909212026,1
3240,36909227344,36909228593,1
3241,36909244010,36909245279,1
3242,36909260677,36909261918,1
3243,36909277344,36909278608,1
3244,36909294010,36909295278,1
3245,36909310677,36909312156,1
3246,36909327344,36909328597,1
3247,36909344010,36909345296,1
3248,36909360677,36909361926,1
3249,36909377344,36909378589,1
3250,36909394010,36909395257,1
3251,36909410677,36909412011,1
3252,36909427344,36909428708,1
3253,36909444010,36909445457,1
3254,36909460677,36909461960,1
3255,36909477344,36909478612,1
3256,36909494010,36909495755,1
3257,36909510677,36909512087,1
3258,36909527344,36909528621,1
3259,36909544010,36909545548,1
3260,36909560677,36909561950,1
3261,36909577344,36909578586,1
3262,36909594010,36909595277,1
3263,36909610677,36909611941,1
3264,36909627344,36909628681,1
3265,36909644010,36909645302,1
3266,36909660677,36909662156,1
3267,36909677344,36909678881,1
3268,36909694010,36909695442,1
3269,36909710677,36909712365,1
3270,36909727344,36909728702,1
3271,36909744010,36909745330,1
3272,36909760677,36909761941,1
3273,36909777344,36909778602,1
3274,36909794010,36909795243,1
3275,36909810677,36909811930,1
3276,36909827344,36909828592,1
3277,36909844010,36909845259,1
3278,36909860677,36909861929,1
3279,36909877344,36909878670,1
3280,36909894010,36909895258,1
3281,36909910677,36909912142,1
3282,36909927344,36909928626,1
3283,36909944010,36909945307,1
3284,36909960677,36909961913,1
3285,36909977344,36909978583,1
3286,36909994010,36909995250,1
3287,36910010677,36910011935,1
3288,36910027344,36910028831,1
3289,36910044010,36910045465,1
3290,36910060677,36910062100,1
3291,36910077344,36910078613,1
3292,36910094010,36910095946,1
3293,36910110677,36910111941,1
3294,36910127344,36910128609,1
3295,36910144010,36910145478,1
3296,36910160677,36910162116,1
3297,36910177344,36910178610,1
3298,36910194010,36910195433,1
3299,36910210677,36910212012,1
3300,36910227344,36910228635,1
3301,36910244010,36910245449,1
3302,36910260677,36910261930,1
3303,36910277344,36910278816,1
3304,36910294010,36910295448,1
3305,36910310677,36910311987,1
3306,36910327344,36910328623,1
3307,36910344010,36910345464,1
3308,36910360677,36910361950,1
3309,36910377344,36910378613,1
3310,36910394010,36910395445,1
3311,36910410677,36910411964,1
3312,36910427344,36910428583,1
3313,36910444010,36910445482,1
3314,36910460677,36910461951,1
3315,36910477344,36910478598,1
3316,36910494010,36910495465,1
3317,36910510677,36910511970,1
3318,36910527344,36910528670,1
3319,36910544010,36910545486,1
3320,36910560677,36910562163,1
3321,36910577344,36910578896,1
3322,36910594010,36910595560,1
3323,36910610677,36910612188,1
3324,36910627344,36910628867,1
3325,36910644010,36910645519,1
3326,36910660677,36910662007,1
3327,36910677344,36910678851,1
3328,36910694010,36910695458,1
3329,36910710677,36910712107,1
3330,36910727344,36910728622,1
3331,36910744010,36910745496,1
3332,36910760677,36910762116,1
3333,36910777344,36910778600,1
3334,36910794010,36910795454,1
3335,36910810677,36910811944,1
3336,36910827344,36910828628,1
3337,36910844010,36910845445,1
3338,36910860677,36910861956,1
3339,36910877344,36910878784,1
3340,36910894010,36910895459,1
3341,36910910677,36910911969,1
3342,36910927344,36910928594,1
3343,36910944010,36910945656,1
3344,36910960677,36910961961,1
3345,36910977344,36910978632,1
3346,36910994010,36910995458,1
3347,36911010677,36911012093,1
3348,36911027344,36911028637,1
3349,36911044010,36911045276,1
3350,36911060677,36911061912,1
3351,36911077344,36911078617,1
3352,36911094010,36911095584,1
3353,36911110677,36911112143,1
3354,36911127344,36911128855,1
3355,36911144010,36911145486,1
3356,36911160677,36911162095,1
3357,36911177344,36911178842,1
3358,36911194010,36911195450,1
3359,36911210677,36911212035,1
3360,36911227344,36911228651,1
3361,36911244010,36911245284,1
3362,36911260677,36911261955,1
3363,36911277344,36911278632,1
3364,36911294010,36911295302,1
3365,36911310677,36911311976,1
3366,36911327344,36911328581,1
3367,36911344010,36911345515,1
3368,36911360677,36911361939,1
3369,36911377344,36911378637,1
3370,36911394010,36911395249,1
3371,36911410677,36911411926,1
3372,36911427344,36911428575,1
3373,36911444010,36911445270,1
3374,36911460677,36911462069,1
3375,36911477344,36911478599,1
3376,36911494010,36911495261,1
3377,36911510677,36911511934,1
3378,36911527344,36911528588,1
3379,36911544010,36911545251,1
3380,36911560677,36911561925,1
3381,36911577344,36911578746,1
3382,36911594010,36911595479,1
3383,36911610677,36911611934,1
3384,36911627344,36911628764,1
3385,36911644010,36911645262,1
3386,36911660677,36911661928,1
3387,36911677344,36911678771,1
3388,36911694010,36911695302,1
3389,36911710677,36911712162,1
3390,36911727344,36911728580,1
3391,36911744010,36911745265,1
3392,36911760677,36911761922,1
3393,36911777344,36911778603,1
3394,36911794010,36911795259,1
3395,36911810677,36911811910,1
3396,36911827344,36911828811,1
3397,36911844010,36911845262,1
3398,36911860677,36911861931,1
3399,36911877344,36911878641,1
3400,36911894010,36911895251,1
3401,36911910677,36911911931,1
3402,36911927344,36911928583,1
3403,36911944010,36911945272,1
3404,36911960677,36911961939,1
3405,36911977344,36911978596,1
3406,36911994010,36911995259,1
3407,36912010677,36912012041,1
3408,36912027344,36912028591,1
3409,36912044010,36912045296,1
3410,36912060677,36912062587,1
3411,36912077344,36912078759,1
3412,36912094010,36912095251,1
3413,36912110677,36912111926,1
3414,36912127344,36912128627,1
3415,36912144010,36912145334,1
3416,36912160677,36912162081,1
3417,36912177344,36912178618,1
3418,36912194010,36912195455,1
3419,36912210677,36912211923,1
3420,36912227344,36912228623,1
3421,36912244010,36912245267,1
3422,36912260677,36912261943,1
3423,36912277344,36912278632,1
3424,36912294010,36912295298,1
3425,36912310677,36912312128,1
3426,36912327344,36912328600,1
3427,36912344010,36912345267,1
3428,36912360677,36912361939,1
3429,36912377344,36912378589,1
3430,36912394010,36912395257,1
3431,36912410677,36912411981,1
3432,36912427344,36912428769,1
3433,36912444010,36912445251,1
3434,36912460677,36912461920,1
3435,36912477344,36912478580,1
3436,36912494010,36912495288,1
3437,36912510677,36912511932,1
3438,36912527344,36912528581,1
3439,36912544010,36912545483,1
3440,36912560677,36912561983,1
3441,36912577344,36912578601,1
3442,36912594010,36912595258,1
3443,36912610677,36912611939,1
3444,36912627344,36912628599,1
3445,36912644010,36912645378,1
3446,36912660677,36912662119,1
3447,36912677344,36912678938,1
3448,36912694010,36912695594,1
3449,36912710677,36912711942,1
3450,36912727344,36912728604,1
3451,36912744010,36912745289,1
3452,36912760677,36912761917,1
3453,36912777344,36912778677,1
3454,36912794010,36912795469,1
3455,36912810677,36912811972,1
3456,36912827344,36912828587,1
3457,36912844010,36912845281,1
3458,36912860677,36912861952,1
3459,36912877344,36912878655,1
3460,36912894010,36912895322,1
3461,36912910677,36912912150,1
3462,36912927344,36912928596,1
3463,36912944010,36912945307,1
3464,36912960677,36912961926,1
3465,36912977344,36912978604,1
3466,36912994010,36912995251,1
3467,36913010677,36913011998,1
3468,36913027344,36913028786,1
3469,36913044010,36913045284,1
3470,36913060677,36913061938,1
3471,36913077344,36913078602,1
3472,36913094010,36913095258,1
3473,36913110677,36913111950,1
3474,36913127344,36913128610,1
3475,36913144010,36913145502,1
3476,36913160677,36913162047,1
3477,36913177344,36913189153,1
3478,36913194010,36913195613,1
3479,36913210677,36913212357,1
3480,36913227344,36913228823,1
3481,36913244010,36913245486,1
3482,36913260677,36913262218,1
3483,36913277344,36913278894,1
3484,36913294010,36913295440,1
3485,36913310677,36913312006,1
3486,36913327344,36913328636,1
3487,36913344010,36913345352,1
3488,36913360677,36913361949,1
3489,36913377344,36913378626,1
3490,36913394010,36913395265,1
3491,36913410677,36913412005,1
3492,36913427344,36913428615,1
3493,36913444010,36913445263,1
3494,36913460677,36913461917,1
3495,36913477344,36913478592,1
3496,36913494010,36913495298,1
3497,36913510677,36913512097,1
3498,36913527344,36913528608,1
3499,36913544010,36913545250,1
3500,36913560677,36913561922,1
3501,36913577344,36913578575,1
3502,36913594010,36913595264,1
3503,36913610677,36913611918,1
3504,36913627344,36913628899,1
3505,36913644010,36913645417,1
3506,36913660677,36913662048,1
3507,36913677344,36913678954,1
3508,36913694010,36913695446,1
3509,36913710677,36913712122,1
3510,36913727344,36913728669,1
3511,36913744010,36913745552,1
3512,36913760677,36913761949,1
3513,36913777344,36913778622,1
3514,36913794010,36913795267,1
3515,36913810677,36913811919,1
3516,36913827344,36913828574,1
3517,36913844010,36913845262,1
3518,36913860677,36913862121,1
3519,36913877344,36913878666,1
3520,36913894010,36913895246,1
3521,36913910677,36913912002,1
3522,36913927344,36913928575,1
3523,36913944010,36913945232,1
3524,36913960677,36913961911,1
3525,36913977344,36913978688,1
3526,36913994010,36913995427,1
3527,36914010677,36914012007,1
3528,36914027344,36914028733,1
3529,36914044010,36914045379,1
3530,36914060677,36914061968,1
3531,36914077344,36914078623,1
3532,36914094010,36914095402,1
3533,36914110677,36914112175,1
3534,36914127344,36914128594,1
3535,36914144010,36914145313,1
3536,36914160677,36914161983,1
3537,36914177344,36914178614,1
3538,36914194010,36914195254,1
3539,36914210677,36914211939,1
3540,36914227344,36914228832,1
3541,36914244010,36914245258,1
3542,36914260677,36914261916,1
3543,36914277344,36914278754,1
3544,36914294010,36914295277,1
3545,36914310677,36914311909,1
3546,36914327344,36914328616,1
3547,36914344010,36914345449,1
3548,36914360677,36914361935,1
3549,36914377344,36914378594,1
3550,36914394010,36914395284,1
3551,36914410677,36914411909,1
3552,36914427344,36914428571,1
3553,36914444010,36914445230,1
3554,36914460677,36914462057,1
3555,36914477344,36914478589,1
3556,36914494010,36914495363,1
3557,36914510677,36914511932,1
3558,36914527344,36914528577,1
3559,36914544010,36914545242,1
3560,36914560677,36914561910,1
3561,36914577344,36914578711,1
3562,36914594010,36914595415,1
3563,36914610677,36914611985,1
3564,36914627344,36914628631,1
3565,36914644010,36914645275,1
3566,36914660677,36914661961,1
3567,36914677344,36914678761,1
3568,36914694010,36914695355,1
3569,36914710677,36914712193,1
3570,36914727344,36914728716,1
3571,36914744010,36914745330,1
3572,36914760677,36914762041,1
3573,36914777344,36914778808,1
3574,36914794010,36914795429,1
3575,36914810677,36914812123,1
3576,36914827344,36914828603,1
3577,36914844010,36914845276,1
3578,36914860677,36914861914,1
3579,36914877344,36914878686,1
3580,36914894010,36914895239,1
3581,36914910677,36914912029,1
3582,36914927344,36914928592,1
3583,36914944010,36914945492,1
3584,36914960677,36914961907,1
3585,36914977344,36914978586,1
3586,36914994010,36914995286,1
3587,36915010677,36915011964,1
3588,36915027344,36915028597,1
3589,36915044010,36915045244,1
3590,36915060677,36915062057,1
3591,36915077344,36915078619,1
3592,36915094010,36915095246,1
3593,36915110677,36915111921,1
3594,36915127344,36915128580,1
3595,36915144010,36915145467,1
3596,36915160677,36915161913,1
3597,36915177344,36915178583,1
3598,36915194010,36915195459,1
3599,36915210677,36915211921,1
3600,36915227344,36915228586,1
3601,36915244010,36915245477,1
3602,36915260677,36915261906,1
3603,36915277344,36915278585,1
3604,36915294010,36915295489,1
3605,36915310677,36915312126,1
3606,36915327344,36915328783,1
3607,36915344010,36915345480,1
3608,36915360677,36915362104,1
3609,36915377344,36915378825,1
3610,36915394010,36915395530,1
3611,36915410677,36915411974,1
3612,36915427344,36915428807,1
3613,36915444010,36915445486,1
3614,36915460677,36915461948,1
3615,36915477344,36915478616,1
3616,36915494010,36915495601,1
3617,36915510677,36915511954,1
3618,36915527344,36915528607,1
3619,36915544010,36915545434,1
3620,36915560677,36915561914,1
3621,36915577344,36915578591,1
3622,36915594010,36915595433,1
3623,36915610677,36915611923,1
3624,36915627344,36915628612,1
3625,36915644010,36915645461,1
3626,36915660677,36915661958,1
3627,36915677344,36915678800,1
3628,36915694010,36915695425,1
3629,36915710677,36915712126,1
3630,36915727344,36915728614,1
3631,36915744010,36915745450,1
3632,36915760677,36915761917,1
3633,36915777344,36915778646,1
3634,36915794010,36915795408,1
3635,36915810677,36915811945,1
3636,36915827344,36915828591,1
3637,36915844010,36915845452,1
3638,36915860677,36915862088,1
3639,36915877344,36915878688,1
3640,36915894010,36915895306,1
3641,36915910677,36915912081,1
3642,36915927344,36915928602,1
3643,36915944010,36915945290,1
3644,36915960677,36915961912,1
3645,36915977344,36915978597,1
3646,36915994010,36915995241,1
3647,36916010677,36916011952,1
3648,36916027344,36916028779,1
3649,36916044010,36916045277,1
3650,36916060677,36916061927,1
3651,36916077344,36916078610,1
3652,36916094010,36916095261,1
3653,36916110677,36916111931,1
3654,36916127344,36916128599,1
3655,36916144010,36916145484,1
3656,36916160677,36916161984,1
3657,36916177344,36916178617,1
3658,36916194010,36916195243,1
3659,36916210677,36916211932,1
3660,36916227344,36916228608,1
3661,36916244010,36916245269,1
3662,36916260677,36916261921,1
3663,36916277344,36916278594,1
3664,36916294010,36916295246,1
3665,36916310677,36916312003,1
3666,36916327344,36916328604,1
3667,36916344010,36916345277,1
3668,36916360677,36916361947,1
3669,36916377344,36916378652,1
3670,36916394010,36916395462,1
3671,36916410677,36916411928,1
3672,36916427344,36916428585,1
3673,36916444010,36916445271,1
3674,36916460677,36916461930,1
3675,36916477344,36916478597,1
3676,36916494010,36916495298,1
3677,36916510677,36916512122,1
3678,36916527344,36916528602,1
3679,36916544010,36916545292,1
3680,36916560677,36916561945,1
3681,36916577344,36916578611,1
3682,36916594010,36916595307,1
3683,36916610677,36916611950,1
3684,36916627344,36916628837,1
3685,36916644010,36916645281,1
3686,36916660677,36916661944,1
3687,36916677344,36916678729,1
3688,36916694010,36916695272,1
3689,36916710677,36916711931,1
3690,36916727344,36916728786,1
3691,36916744010,36916745551,1
3692,36916760677,36916761985,1
3693,36916777344,36916778644,1
3694,36916794010,36916795386,1
3695,36916810677,36916812109,1
3696,36916827344,36916828686,1
3697,36916844010,36916845478,1
3698,36916860677,36916862147,1
3699,36916877344,36916878857,1
3700,36916894010,36916895275,1
3701,36916910677,36916911951,1
3702,36916927344,36916928766,1
3703,36916944010,36916945281,1
3704,36916960677,36916961923,1
3705,36916977344,36916978589,1
3706,36916994010,36916995261,1
3707,36917010677,36917011903,1
3708,36917027344,36917028577,1
3709,36917044010,36917045258,1
3710,36917060677,36917061931,1
3711,36917077344,36917078605,1
3712,36917094010,36917095282,1
3713,36917110677,36917112112,1
3714,36917127344,36917128594,1
3715,36917144010,36917145362,1
3716,36917160677,36917161981,1
3717,36917177344,36917178700,1
3718,36917194010,36917195261,1
3719,36917210677,36917211963,1
3720,36917227344,36917228887,1
3721,36917244010,36917245288,1
3722,36917260677,36917261928,1
3723,36917277344,36917278594,1
3724,36917294010,36917295295,1
3725,36917310677,36917311966,1
3726,36917327344,36917328600,1
3727,36917344010,36917345530,1
3728,36917360677,36917361957,1
3729,36917377344,36917378606,1
3730,36917394010,36917395289,1
3731,36917410677,36917412087,1
3732,36917427344,36917428785,1
3733,36917444010,36917445670,1
3734,36917460677,36917462191,1
3735,36917477344,36917478827,1
3736,36917494010,36917495269,1
3737,36917510677,36917511924,1
3738,36917527344,36917528608,1
3739,36917544010,36917545265,1
3740,36917560677,36917562067,1
3741,36917577344,36917578966,1
3742,36917594010,36917595408,1
3743,36917610677,36917612310,1
3744,36917627344,36917628903,1
3745,36917644010,36917645660,1
3746,36917660677,36917662219,1
3747,36917677344,36917678831,1
3748,36917694010,36917695571,1
3749,36917710677,36917712202,1
3750,36917727344,36917728883,1
3751,36917744010,36917745564,1
3752,36917760677,36917762123,1
3753,36917777344,36917778617,1
3754,36917794010,36917795266,1
3755,36917810677,36917812156,1
3756,36917827344,36917828894,1
3757,36917844010,36917845438,1
3758,36917860677,36917862150,1
3759,36917877344,36917878806,1
3760,36917894010,36917895457,1
3761,36917910677,36917912314,1
3762,36917927344,36917929103,1
3763,36917944010,36917945512,1
3764,36917960677,36917961947,1
3765,36917977344,36917978613,1
3766,36917994010,36917995432,1
3767,36918010677,36918011978,1
3768,36918027344,36918028721,1
3769,36918044010,36918045276,1
3770,36918060677,36918062119,1
3771,36918077344,36918078640,1
3772,36918094010,36918095279,1
3773,36918110677,36918112161,1
3774,36918127344,36918128624,1
3775,36918144010,36918145269,1
3776,36918160677,36918161958,1
3777,36918177344,36918178710,1
3778,36918194010,36918195450,1
3779,36918210677,36918211949,1
3780,36918227344,36918228745,1
3781,36918244010,36918245265,1
3782,36918260677,36918261935,1
3783,36918277344,36918278611,1
3784,36918294010,36918295442,1
3785,36918310677,36918312245,1
3786,36918327344,36918328612,1
3787,36918344010,36918345367,1
3788,36918360677,36918361923,1
3789,36918377344,36918378613,1
3790,36918394010,36918395319,1
3791,36918410677,36918412236,1
3792,36918427344,36918428570,1
